2023-04-19T17:55:58.568Z info:     item: {"name_company":"Ativ Atividades Contábeis Ltda.","endereco":"Assessoria contábil · Av. Brigadeiro Luís Antônio, 487","website":"http://www.ativcontabeis.com.br/","telefone":"11 3295-6000"}
2023-04-19T17:55:58.568Z info:     item: {"name_company":"Tayo Contabilidade","endereco":"Assessoria contábil · Edificio São Roque - R. Dr. Bitencourt Rodrigues, 88","website":"http://www.tayo.com.br/","telefone":"11 3043-4011"}
2023-04-19T17:55:58.573Z info:     item: {"name_company":"Soluzione Escritório de Contabilidade em SP","endereco":"Assessoria contábil · Av. Adolfo Pinheiro, 1000 - Conjunto 131","website":"http://www.soluzionecontabil.com.br/","telefone":"11 5891-1752"}
2023-04-19T17:55:58.574Z info:     item: {"name_company":"Escritório de Contabilidade em São Paulo - SP | Tamarthi Assessoria Empresarial Ltda","endereco":"Assessoria contábil · Av. Paulista, 2064 - 14º Andar","website":"http://tamarthi.com.br/","telefone":"11 3075-2828"}
2023-04-19T17:55:58.574Z info:     item: {"name_company":"GOMES & GOMES CONTABILIDADE","endereco":"Assessoria contábil · R. Frei Caneca, 91 - cj 42","website":"http://www.gomesegomescontabilidade.com.br/","telefone":"11 2231-9592"}
2023-04-19T17:55:58.574Z info:     item: {"name_company":"ContabiTax Contadores Associados","endereco":"Assessoria contábil · R. Inácio Pereira da Rocha, 257","website":"http://contabitax.com.br/localizacao/","telefone":"11 4786-5658"}
2023-04-19T17:55:58.575Z info:     item: {"name_company":"contabilidade.net","endereco":"Perito em contabilidade · Av. Paulista, 1636 - CJ 1506","horario":"Aberto ⋅ Fecha às 18:00","website":"https://contabilidade.net/"}
2023-04-19T17:55:58.575Z info:     item: {"name_company":"Marka Contabilidade","endereco":"Assessoria contábil · R. Martins Claro, 189","website":"https://www.markacont.com.br/","telefone":"11 3951-9492"}
2023-04-19T17:55:58.575Z info:     item: {"name_company":"NZR Contabilidade - Escritório de Contabilidade - São Paulo - SP","endereco":"Assessoria contábil · R. Oscar Freire, 2250","website":"https://www.nzrcontabilidade.com.br/","telefone":"11 97640-1091"}
2023-04-19T17:55:58.575Z info:     item: {"name_company":"Martini Contabilistas","endereco":"Assessoria contábil · R. Riachuelo, n 44","website":"https://www.martini-contabilistas.com.br/","telefone":"11 3293-1415"}
2023-04-19T17:55:58.576Z info:     item: {"name_company":"Express Contabilidade","endereco":"Assessoria contábil · R. Marquês de Itu, 306 - sala 92","horario":"Aberto ⋅ Fecha às 17:30","website":"http://expresscontabilidade.com.br/"}
2023-04-19T17:55:58.576Z info:     item: {"name_company":"Contabme Contabilidade","endereco":"Assessoria contábil · R. Augusta, 890 - sala 1402","horario":"Aberto ⋅ Fecha às 18:00","website":"http://www.contabme.com.br/"}
2023-04-19T17:55:58.576Z info:     item: {"name_company":"Pacini Contabilidade & Assessoria Empresarial","endereco":"Assessoria contábil · Praça Dr. João Mendes, 42 - 19º Andar","website":"https://pacinicontabil.com.br/","telefone":"11 3107-1598"}
2023-04-19T17:55:58.576Z info:     item: {"name_company":"Assessoria Contábil, Fiscal e Trabalhista em São Paulo","endereco":"Assessoria contábil · Rua Major Telles 246 - Sala 06, R. Barão de Itapetininga, 50 - Conj 802","website":"https://www.facebook.com/yotacontabil/","telefone":"11 5548-0008"}
2023-04-19T17:55:58.576Z info:     item: {"name_company":"Oliveira & Associados Organização Contábil","endereco":"Assessoria contábil · Av. Brigadeiro Luís Antônio, 613 - 3º andar","website":"https://oacontabil.com.br/","telefone":"11 5199-3000"}
2023-04-19T17:55:58.577Z info:     item: {"name_company":"Pacini Contabilidade & Assessoria Empresarial","endereco":"Assessoria contábil · Praça Dr. João Mendes, 42 - 19º Andar","website":"https://pacinicontabil.com.br/","telefone":"11 3107-1598"}
2023-04-19T17:55:58.577Z info:     item: {"name_company":"Consultoria Contábil & Tributária","endereco":"Assessoria contábil · Av. Brigadeiro Luís Antônio, 1300","website":"https://www.pwrconsulting.com.br/contact","telefone":"11 2400-0216"}
2023-04-19T17:55:58.577Z info:     item: {"name_company":"Prudencio Contabilidade","endereco":"Assessoria contábil · Av. Paulista, 302","website":"https://www.prudenciocontabilidade.com.br/","telefone":"11 95488-6984"}
2023-04-19T17:55:58.577Z info:     item: {"name_company":"MCF Contábil","endereco":"Assessoria contábil · Edificio Pau Dalho - R. José Bonifácio, 278 - 712","website":"http://mcfcontabil.com.br/","telefone":"11 3111-6173"}
2023-04-19T17:55:58.577Z info:     item: {"name_company":"Contabme Contabilidade","endereco":"Assessoria contábil · R. Augusta, 890 - sala 1402","horario":"Aberto ⋅ Fecha às 18:00","website":"http://www.contabme.com.br/"}
2023-04-19T17:55:58.578Z info:     item: {"name_company":"Controllvix Contabilidade","endereco":"Perito em contabilidade · R. Quinze de Novembro, 200 - 12º andar","website":"https://www.controllvix.com.br/","telefone":"11 3101-1540"}
2023-04-19T17:55:58.578Z info:     item: {"name_company":"contabilidade.net","endereco":"Perito em contabilidade · Alameda Jaú, 1177 - 4º andar","website":"https://contabilidade.net/","telefone":"11 4003-5397"}
2023-04-19T17:55:58.579Z info:     item: {"name_company":"RHOMA Contabilidade Ltda | Centro/SP","endereco":"Assessoria contábil · Praça Dr. João Mendes, 52 - Conjunto 1602","website":"http://www.rhoma.cnt.br/","telefone":"11 97971-5243"}
2023-04-19T17:55:58.579Z info:     item: {"name_company":"Domingos Contabilidade - Contador","endereco":"Assessoria contábil · Av. Paulista, 1471 - CONJ 511","website":"http://www.domingoscontabilidade.com.br/","telefone":"11 98409-2524"}
2023-04-19T17:55:58.586Z info:     item: {"name_company":"TWF Contabilidade","endereco":"Assessoria contábil · 7º Andar Prédio Conde de Prates 293, R. Líbero Badaró","website":"http://www.twfcontabilidade.com.br/","telefone":"11 3106-4433"}
2023-04-19T17:55:58.586Z info:     item: {"name_company":"Express Contabilidade","endereco":"Assessoria contábil · R. Marquês de Itu, 306 - sala 92","horario":"Aberto ⋅ Fecha às 17:30","website":"http://expresscontabilidade.com.br/"}
2023-04-19T17:55:58.587Z info:     item: {"name_company":"Camila Rosa Contabilidade","endereco":"Assessoria contábil · Praça da República, 36","website":"https://contabilidadecamilarosa.com.br/","telefone":"13 3221-6474"}
2023-04-19T17:55:58.588Z info:     item: {"name_company":"Nelmar Contabilidade","endereco":"Assessoria contábil · Condomínio Edifício São Paulo Center, R. Barata Ribeiro, 237 - SL 55","website":"https://www.nelmarcont.com.br/","telefone":"11 3258-2960"}
2023-04-19T17:55:58.589Z info:     item: {"name_company":"Canaã Assessoria Contábil - Escritório","endereco":"Assessoria contábil · Praça Sílvio Romero, 55 - Sala 51","website":"http://www.canaacontabil.com.br/","telefone":"11 94745-3184"}
2023-04-19T17:55:58.589Z info:     item: {"name_company":"Prisma Gestão Contábil","endereco":"Assessoria contábil · R. Maria Paula, 122","website":"http://prismacontabil.com/","telefone":"11 3129-8878"}
2023-04-19T17:55:58.590Z info:     item: {"name_company":"Procontas - Escritório de Contabilidade","endereco":"Assessoria contábil · R. Joaquim Nabuco, 47 - 10° Andar, Conjunto 102","website":"http://www.procontas.com.br/","telefone":"11 5041-5628"}
2023-04-19T17:55:58.590Z info:     item: {"name_company":"NZR Contabilidade - Escritório de Contabilidade - São Paulo - SP","endereco":"Assessoria contábil · R. Oscar Freire, 2250","website":"https://www.nzrcontabilidade.com.br/","telefone":"11 97640-1091"}
2023-04-19T17:55:58.591Z info:     item: {"name_company":"Universal de Contabilidade SS","endereco":"Assessoria contábil · R. Silveira Martins, 37 - 4º andar","website":"https://www.instagram.com/universaldecontabilidade/","telefone":"11 3116-0888"}
2023-04-19T17:55:58.591Z info:     item: {"name_company":"Ciclo Contabilidade e Assessoria Empresarial","endereco":"Assessoria contábil · Edifício Main Office - R. Maria Paula, 123 - CJ 63","website":"http://ciclocontabilidade.com.br/","telefone":"11 3214-0321"}
2023-04-19T17:55:58.592Z info:     item: {"name_company":"MO Contábil","endereco":"Assessoria contábil · R. Dr. Siqueira Campos, 155","website":"https://www.mocontabil.com.br/","telefone":"11 3209-8933"}
2023-04-19T17:55:58.592Z info:     item: {"name_company":"Atrios Assessoria Contábil","endereco":"Assessoria contábil · Av. Carlos Liviero, 526","website":"http://atrioscontabilidade.com.br/","telefone":"11 2367-9242"}
2023-04-19T17:55:58.593Z info:     item: {"name_company":"Assessoria Contábil, Fiscal e Trabalhista em São Paulo","endereco":"Assessoria contábil · Rua Major Telles 246 - Sala 06, R. Barão de Itapetininga, 50 - Conj 802","website":"https://www.facebook.com/yotacontabil/","telefone":"11 5548-0008"}
2023-04-19T17:55:58.593Z info:     item: {"name_company":"Múltipla Assessoria e Contabilidade","endereco":"Assessoria contábil · R. Prof. Sebastião Soares de Faria, 57 - 10 andar","website":"https://multiplacontabil.com.br/","telefone":"11 2790-5700"}
2023-04-19T17:55:58.642Z info:     Dados gravados com sucesso!
2023-04-19T18:04:00.457Z info:     Pesquisando por: contabilidade perto de São Paulo, SP
2023-04-19T18:04:09.255Z info:     Fazendo rolagem...
2023-04-19T18:04:13.287Z info:     Fazendo rolagem...
2023-04-19T18:04:17.332Z info:     Fazendo rolagem...
2023-04-19T18:04:21.515Z info:     Fazendo rolagem...
2023-04-19T18:04:25.614Z info:     Fazendo rolagem...
2023-04-19T18:04:29.715Z info:     Fazendo rolagem...
2023-04-19T18:04:33.751Z info:     Fazendo rolagem...
2023-04-19T18:04:37.783Z info:     Fazendo rolagem...
2023-04-19T18:04:41.813Z info:     Fazendo rolagem...
2023-04-19T18:04:45.897Z info:     Fazendo rolagem...
2023-04-19T18:04:49.960Z info:     Fazendo rolagem...
2023-04-19T18:04:54.002Z info:     Fazendo rolagem...
2023-04-19T18:04:58.081Z info:     Fazendo rolagem...
2023-04-19T18:05:02.125Z info:     Fazendo rolagem...
2023-04-19T18:05:06.164Z info:     Fazendo rolagem...
2023-04-19T18:05:10.187Z info:     Fazendo rolagem...
2023-04-19T18:05:14.220Z info:     Fazendo rolagem...
2023-04-19T18:05:18.244Z info:     Fazendo rolagem...
2023-04-19T18:05:22.268Z info:     Fazendo rolagem...
2023-04-19T18:05:22.271Z info:     Rolagem finalizada!
2023-04-19T18:05:22.320Z info:     item: {"name_company":"Anúncio","endereco":"Contabilidade especializada","horario":"Ideal Companny Contabilidade","website":"//www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwiVwrWcxLb-AhULBa0GHVevA1YYABAAGgJwdg&ohost=www.google.com&cid=CAASEuRo7m_te37L8zgDMJrO4IqcUQ&sig=AOD64_0SMEGMJjbBoxn98usEUH9UCZLyHA&adurl&rct=j&q&ctype=99"}
2023-04-19T18:05:22.321Z info:     item: {"name_company":"D&D contabilidade - escritorio de contabilidade em São Paulo - SP","endereco":"Assessoria contábil · R. Líbero Badaró, 137 - 3° andar, Sala 35","website":"https://dedcontabilidade.com.br/","telefone":"11 99863-6698"}
2023-04-19T18:05:22.322Z info:     item: {"name_company":"Contabilizei Escritório de Contabilidade - Sede São Paulo","endereco":"Assessoria contábil · Av. Paulista, 1106 - 16º andar","horario":"Aberto ⋅ Fecha às 18:00","website":"https://www.contabilizei.com.br/?utm_source=google&utm_medium=organic&utm_campaign=GMBSaoPaulo"}
2023-04-19T18:05:22.323Z info:     item: {"name_company":"Ozai Contábil - Escritório de Contabilidade - São Paulo - SP","endereco":"Assessoria contábil · Rua Caramuru, 623","website":"https://www.ozai.com.br/","telefone":"11 5584-1032"}
2023-04-19T18:05:22.323Z info:     item: {"name_company":"Inserra | Gestão Contábil","endereco":"Assessoria contábil · Av. Prestes Maia, 241","website":"http://inserracontabilidade.com.br/","telefone":"11 3326-7667"}
2023-04-19T18:05:22.323Z info:     item: {"name_company":"Quero abrir empresa | Slit Contabilidade","endereco":"Assessoria contábil · Av. Pedro Severino Junior, 366 - CJ 111","website":"https://www.slitcontabil.com.br/","telefone":"11 2577-7257"}
2023-04-19T18:05:22.324Z info:     item: {"name_company":"AD PRIMUS CONTABILIDADE","endereco":"Assessoria contábil · R. Conselheiro Crispiniano, 139","website":"https://adprimuscontab.com.br/contato","telefone":"11 3255-8336"}
2023-04-19T18:05:22.324Z info:     item: {"name_company":"Contabilidade Contabiline São Paulo","endereco":"Assessoria contábil · Av. Paulista, 807 - 23º andar - Conj. 2315","website":"https://contabilidadeemsaopaulo.negocio.site/?utm_source=gmb&utm_medium=referral","telefone":"11 4614-7556"}
2023-04-19T18:05:22.324Z info:     item: {"name_company":"contabilidade.net","endereco":"Perito em contabilidade · Av. Ipiranga, 104 CONJ 161 ANDAR 16 Sl. 02","horario":"Aberto ⋅ Fecha às 18:00","website":"https://contabilidade.net/"}
2023-04-19T18:05:22.325Z info:     item: {"name_company":"CAPTA CONTABILIDADE - São Paulo - SP","endereco":"Assessoria contábil · Av. Paulista, 2444 - Cj.102","horario":"Aberto ⋅ Fecha às 18:00 · 4003-9049","website":"https://www.captacontadores.com/"}
2023-04-19T18:05:22.325Z info:     item: {"name_company":"Inova Contabilidade","endereco":"Assessoria contábil · R. Piauí, 399","website":"https://inovacontabilidade.srv.br/sobre-nos/","telefone":"43 3324-1192"}
2023-04-19T18:05:22.325Z info:     item: {"name_company":"BLN CONTABILIDADE - O Escritório de Contabilidade da Avenida Paulista","endereco":"Escritório de contabilidade · Av. Paulista, 491 - andar 1","website":"https://www.blncontabilidade.com.br/","telefone":"11 99943-3341"}
2023-04-19T18:05:22.325Z info:     item: {"name_company":"contabilidade.net","endereco":"Perito em contabilidade · R. Líbero Badaró, 101 - 12º andar Sl. 02","horario":"Aberto ⋅ Fecha às 18:00","website":"http://contabilidade.net/"}
2023-04-19T18:05:22.325Z info:     item: {"name_company":"CNC Assessoria Contábil S/S","endereco":"Serviço de escrituração contábil · R. Líbero Badaró, 293","website":"http://cnccontabil.com.br/","telefone":"11 3106-3020"}
2023-04-19T18:05:22.326Z info:     item: {"name_company":"Creare Contábil","endereco":"Assessoria contábil · Av. Paulista, n. 37","website":"http://crearecontabil.com.br/mei-agora-pode-parcelar-debitos-com-a-receita/","telefone":"11 97250-5016"}
2023-04-19T18:05:22.326Z info:     item: {"name_company":"P&S Contabilidade","endereco":"Assessoria contábil · R. João Adolfo, 118","website":"http://www.imapscontabil.com.br/contato.php","telefone":"11 3106-4058"}
2023-04-19T18:05:22.326Z info:     item: {"name_company":"Plenus Contabilidade e Assessoria","endereco":"Escritório de contabilidade · R. Quinze de Novembro, 200","website":"https://plenuscontabilidade.com.br/","telefone":"11 94749-8608"}
2023-04-19T18:05:22.327Z info:     item: {"name_company":"Toledo e Sona Contabilidade","endereco":"Assessoria contábil · Alameda Santos, 1343","website":"http://www.tescontabil.com.br/page003.html","telefone":"11 3263-0453"}
2023-04-19T18:05:22.327Z info:     item: {"name_company":"Ativ Atividades Contábeis Ltda.","endereco":"Assessoria contábil · Av. Brigadeiro Luís Antônio, 487","website":"http://www.ativcontabeis.com.br/","telefone":"11 3295-6000"}
2023-04-19T18:05:22.327Z info:     item: {"name_company":"Tayo Contabilidade","endereco":"Assessoria contábil · Edificio São Roque - R. Dr. Bitencourt Rodrigues, 88","website":"http://www.tayo.com.br/","telefone":"11 3043-4011"}
2023-04-19T18:05:22.327Z info:     item: {"name_company":"Soluzione Escritório de Contabilidade em SP","endereco":"Assessoria contábil · Av. Adolfo Pinheiro, 1000 - Conjunto 131","website":"http://www.soluzionecontabil.com.br/","telefone":"11 5891-1752"}
2023-04-19T18:05:22.327Z info:     item: {"name_company":"Escritório de Contabilidade em São Paulo - SP | Tamarthi Assessoria Empresarial Ltda","endereco":"Assessoria contábil · Av. Paulista, 2064 - 14º Andar","website":"http://tamarthi.com.br/","telefone":"11 3075-2828"}
2023-04-19T18:05:22.328Z info:     item: {"name_company":"GOMES & GOMES CONTABILIDADE","endereco":"Assessoria contábil · R. Frei Caneca, 91 - cj 42","website":"http://www.gomesegomescontabilidade.com.br/","telefone":"11 2231-9592"}
2023-04-19T18:05:22.328Z info:     item: {"name_company":"ContabiTax Contadores Associados","endereco":"Assessoria contábil · R. Inácio Pereira da Rocha, 257","website":"http://contabitax.com.br/localizacao/","telefone":"11 4786-5658"}
2023-04-19T18:05:22.328Z info:     item: {"name_company":"contabilidade.net","endereco":"Perito em contabilidade · Av. Paulista, 1636 - CJ 1506","horario":"Aberto ⋅ Fecha às 18:00","website":"https://contabilidade.net/"}
2023-04-19T18:05:22.328Z info:     item: {"name_company":"Marka Contabilidade","endereco":"Assessoria contábil · R. Martins Claro, 189","website":"https://www.markacont.com.br/","telefone":"11 3951-9492"}
2023-04-19T18:05:22.328Z info:     item: {"name_company":"NZR Contabilidade - Escritório de Contabilidade - São Paulo - SP","endereco":"Assessoria contábil · R. Oscar Freire, 2250","website":"https://www.nzrcontabilidade.com.br/","telefone":"11 97640-1091"}
2023-04-19T18:05:22.328Z info:     item: {"name_company":"Martini Contabilistas","endereco":"Assessoria contábil · R. Riachuelo, n 44","website":"https://www.martini-contabilistas.com.br/","telefone":"11 3293-1415"}
2023-04-19T18:05:22.329Z info:     item: {"name_company":"Express Contabilidade","endereco":"Assessoria contábil · R. Marquês de Itu, 306 - sala 92","horario":"Aberto ⋅ Fecha às 17:30","website":"http://expresscontabilidade.com.br/"}
2023-04-19T18:05:22.329Z info:     item: {"name_company":"Contabme Contabilidade","endereco":"Assessoria contábil · R. Augusta, 890 - sala 1402","horario":"Aberto ⋅ Fecha às 18:00","website":"http://www.contabme.com.br/"}
2023-04-19T18:05:22.329Z info:     item: {"name_company":"Pacini Contabilidade & Assessoria Empresarial","endereco":"Assessoria contábil · Praça Dr. João Mendes, 42 - 19º Andar","website":"https://pacinicontabil.com.br/","telefone":"11 3107-1598"}
2023-04-19T18:05:22.329Z info:     item: {"name_company":"Assessoria Contábil, Fiscal e Trabalhista em São Paulo","endereco":"Assessoria contábil · Rua Major Telles 246 - Sala 06, R. Barão de Itapetininga, 50 - Conj 802","website":"https://www.facebook.com/yotacontabil/","telefone":"11 5548-0008"}
2023-04-19T18:05:22.329Z info:     item: {"name_company":"Oliveira & Associados Organização Contábil","endereco":"Assessoria contábil · Av. Brigadeiro Luís Antônio, 613 - 3º andar","website":"https://oacontabil.com.br/","telefone":"11 5199-3000"}
2023-04-19T18:05:22.330Z info:     item: {"name_company":"Pacini Contabilidade & Assessoria Empresarial","endereco":"Assessoria contábil · Praça Dr. João Mendes, 42 - 19º Andar","website":"https://pacinicontabil.com.br/","telefone":"11 3107-1598"}
2023-04-19T18:05:22.330Z info:     item: {"name_company":"Consultoria Contábil & Tributária","endereco":"Assessoria contábil · Av. Brigadeiro Luís Antônio, 1300","website":"https://www.pwrconsulting.com.br/contact","telefone":"11 2400-0216"}
2023-04-19T18:05:22.330Z info:     item: {"name_company":"Prudencio Contabilidade","endereco":"Assessoria contábil · Av. Paulista, 302","website":"https://www.prudenciocontabilidade.com.br/","telefone":"11 95488-6984"}
2023-04-19T18:05:22.330Z info:     item: {"name_company":"MCF Contábil","endereco":"Assessoria contábil · Edificio Pau Dalho - R. José Bonifácio, 278 - 712","website":"http://mcfcontabil.com.br/","telefone":"11 3111-6173"}
2023-04-19T18:05:22.330Z info:     item: {"name_company":"Contabme Contabilidade","endereco":"Assessoria contábil · R. Augusta, 890 - sala 1402","horario":"Aberto ⋅ Fecha às 18:00","website":"http://www.contabme.com.br/"}
2023-04-19T18:05:22.331Z info:     item: {"name_company":"Controllvix Contabilidade","endereco":"Perito em contabilidade · R. Quinze de Novembro, 200 - 12º andar","website":"https://www.controllvix.com.br/","telefone":"11 3101-1540"}
2023-04-19T18:05:22.331Z info:     item: {"name_company":"contabilidade.net","endereco":"Perito em contabilidade · Alameda Jaú, 1177 - 4º andar","website":"https://contabilidade.net/","telefone":"11 4003-5397"}
2023-04-19T18:05:22.331Z info:     item: {"name_company":"RHOMA Contabilidade Ltda | Centro/SP","endereco":"Assessoria contábil · Praça Dr. João Mendes, 52 - Conjunto 1602","website":"http://www.rhoma.cnt.br/","telefone":"11 97971-5243"}
2023-04-19T18:05:22.331Z info:     item: {"name_company":"Domingos Contabilidade - Contador","endereco":"Assessoria contábil · Av. Paulista, 1471 - CONJ 511","website":"http://www.domingoscontabilidade.com.br/","telefone":"11 98409-2524"}
2023-04-19T18:05:22.332Z info:     item: {"name_company":"TWF Contabilidade","endereco":"Assessoria contábil · 7º Andar Prédio Conde de Prates 293, R. Líbero Badaró","website":"http://www.twfcontabilidade.com.br/","telefone":"11 3106-4433"}
2023-04-19T18:05:22.332Z info:     item: {"name_company":"Express Contabilidade","endereco":"Assessoria contábil · R. Marquês de Itu, 306 - sala 92","horario":"Aberto ⋅ Fecha às 17:30","website":"http://expresscontabilidade.com.br/"}
2023-04-19T18:05:22.332Z info:     item: {"name_company":"Camila Rosa Contabilidade","endereco":"Assessoria contábil · Praça da República, 36","website":"https://contabilidadecamilarosa.com.br/","telefone":"13 3221-6474"}
2023-04-19T18:05:22.332Z info:     item: {"name_company":"Nelmar Contabilidade","endereco":"Assessoria contábil · Condomínio Edifício São Paulo Center, R. Barata Ribeiro, 237 - SL 55","website":"https://www.nelmarcont.com.br/","telefone":"11 3258-2960"}
2023-04-19T18:05:22.332Z info:     item: {"name_company":"Canaã Assessoria Contábil - Escritório","endereco":"Assessoria contábil · Praça Sílvio Romero, 55 - Sala 51","website":"http://www.canaacontabil.com.br/","telefone":"11 94745-3184"}
2023-04-19T18:05:22.333Z info:     item: {"name_company":"Prisma Gestão Contábil","endereco":"Assessoria contábil · R. Maria Paula, 122","website":"http://prismacontabil.com/","telefone":"11 3129-8878"}
2023-04-19T18:05:22.333Z info:     item: {"name_company":"Procontas - Escritório de Contabilidade","endereco":"Assessoria contábil · R. Joaquim Nabuco, 47 - 10° Andar, Conjunto 102","website":"http://www.procontas.com.br/","telefone":"11 5041-5628"}
2023-04-19T18:05:22.333Z info:     item: {"name_company":"NZR Contabilidade - Escritório de Contabilidade - São Paulo - SP","endereco":"Assessoria contábil · R. Oscar Freire, 2250","website":"https://www.nzrcontabilidade.com.br/","telefone":"11 97640-1091"}
2023-04-19T18:05:22.333Z info:     item: {"name_company":"Universal de Contabilidade SS","endereco":"Assessoria contábil · R. Silveira Martins, 37 - 4º andar","website":"https://www.instagram.com/universaldecontabilidade/","telefone":"11 3116-0888"}
